0.015
0.010
0.010
0.015
0.010
0.010
0.010
0.010
0.010
0.020
0.010
0.015
0.015
0.010
0.015
0.015
0.010
0.010
0.010
0.020
0.015
0.010
0.010
0.015
0.015
0.015
0.010
0.015
0.015
0.010
0.010
0.010
0.015
0.025
0.015
0.015
0.010
0.010
0.010
0.010
0.010
0.015
0.020
0.010
0.015
0.010
0.015
0.010
0.010
0.015
0.020
0.010
0.015
0.010
0.010
0.015
0.010
0.010
0.010
0.020
0.015
0.010
0.010
0.015
0.015
0.010
0.005
0.010
0.010
0.015
0.010
0.010
0.005
0.015
0.010
0.010
0.010
0.010
0.010
0.010
0.010
0.015
0.010
0.010
0.015
0.015
0.010
0.015
0.010
0.010
0.010
0.015
0.015
0.015
0.010
0.015
0.015
0.010
0.015
0.015
0.020
0.020
0.010
0.010
0.015
0.015
0.020
0.010
0.010
0.015
0.020
0.010
0.010
0.010
0.015
0.015
0.015
0.010
0.010
0.015
0.020
0.005
0.015
0.015
0.010
0.015
0.010
0.015
0.015
0.015
0.010
0.015
0.015
0.020
0.015
0.010
0.015
0.020
0.015
0.010
0.020
0.015
0.010
0.015
0.010
0.015
0.010
0.015
0.010
0.010
0.010
0.025
0.015
0.010
0.010
0.010
0.010
0.015
0.010
0.010
0.005
0.015
0.010
0.010
0.015
0.010
0.005
0.005
0.015
0.010
0.010
0.010
0.005
0.010
0.010
0.010
0.005
0.010
0.020
0.015
0.015
0.010
0.015
0.015
0.005
0.010
0.015
0.010
0.010
0.010
0.015
0.015
0.015
0.015
0.010
0.010
0.015
0.015
0.010
0.010
0.010
0.015
0.005
0.010
0.010
0.010
0.015
0.015
0.005
0.010
0.005
0.015
0.010
0.015
0.020
0.025
0.010
0.015
0.015
0.015
0.015
0.010
0.010
0.020
0.015
0.010
0.010
0.010
0.010
0.010
0.015
0.010
0.015
0.010
0.015
0.010
0.015
0.015
0.015
0.005
0.015
0.015
0.020
0.005
0.015
0.020
0.010
0.010
0.010
0.010
0.010
0.010
0.015
0.010
0.015
0.015
0.010
0.015
0.010
0.010
0.015
0.015
0.010
0.015
0.010
0.015
0.010
0.010
0.015
0.010
0.015
0.010
0.015
0.020
0.020
0.010
0.010
0.010
0.010
0.010
0.010
0.015
0.010
0.015
0.010
0.015
0.015
0.015
0.015
0.015
0.010
0.005
0.010
0.015
0.010
0.010
0.020
0.020
0.010
0.010
0.010
0.015
0.010
0.010
0.010
0.010
0.015
0.020
0.010
0.010
0.015
0.015
0.010
0.010
0.005
0.010
0.015
0.015
0.010
0.010
0.020
0.010
0.005
0.015
0.020
0.015
0.010
0.020
0.010
0.020
0.005
0.015
0.010
0.015
0.010
0.015
0.010
0.015
0.015
0.020
0.010
0.010
0.015
0.015
0.010
0.015
0.020
0.010
0.005
0.010
0.005
0.005
0.010
0.010
0.010
0.010
0.015
0.020
0.015
0.010
0.010
0.010
0.010
0.010
0.005
0.015
0.010
0.010
0.010
0.015
0.015
0.010
0.010
0.015
0.015
0.020
0.010
0.005
0.010
0.015
0.015
0.010
0.005
0.010
0.010
0.015
0.010
0.020
0.010
0.005
0.015
0.020
0.010
0.010
0.010
0.010
0.010
0.020
0.025
0.015
0.010
0.015
0.010
0.010
0.010
0.015
0.015
0.015
0.010
0.015
0.010
0.015
0.015
0.015
0.015
0.015
0.010
0.015
0.010
0.015
0.010
0.010
0.010
0.010
0.015
0.010
0.010
0.015
0.015
0.020
0.020
0.010
0.015
0.015
0.010
0.015
0.010
0.010
0.005
0.015
0.010
0.010
0.015
0.015
0.015
0.015
0.010
0.015
0.020
0.015
0.005
0.015
0.015
0.010
0.010
0.010
0.015
0.020
0.010
0.010
0.015
0.015
0.010
0.010
0.010
0.010
0.015
0.010
0.020
0.010
0.015
0.015
0.015
0.015
0.015
0.015
0.010
0.010
0.010
0.010
0.010
0.010
0.010
0.020
0.015
0.015
0.010
0.015
0.010
0.010
0.010
0.010
0.005
0.015
0.010
0.015
0.010
0.015
0.015
0.010
0.010
0.010
0.020
0.015
0.005
0.005
0.020
0.015
0.010
0.020
0.020
0.015
0.025
0.010
0.015
0.015
0.015
0.020
0.010
0.010
0.010
0.015
0.010
0.010
0.010
0.010
0.010
0.010
0.010
0.015
0.015
0.010
0.015
0.020
0.015
0.010
0.015
0.010
0.010
0.010
0.010
0.010
0.010
0.005
0.020
0.015
0.005
0.010
0.020
0.015
0.010
0.015
0.015
0.010
0.010
0.015
0.015
0.015
0.010
0.020
0.010
0.010
0.015
0.020
0.010
0.015
0.015
0.015
0.010
0.010
0.020
0.010
0.010
0.020
0.015
0.015
0.015
0.020
0.010
0.010
0.015
0.005
0.010
0.010
0.015
0.020
0.010
0.015
0.010
0.010
0.015
0.015
0.010
0.015
0.010
0.010
0.010
0.010
0.020
0.010
0.010
0.015
0.010
0.010
0.010
0.015
0.010
0.010
0.010
0.015
0.010
0.010
0.010
0.010
0.005
0.005
0.015
0.015
0.010
0.015
0.010
0.015
0.015
0.010
0.010
0.015
0.015
0.015
0.010
0.020
0.010
0.005
0.015
0.020
0.015
0.020
0.010
0.010
0.010
0.010
0.015
0.005
0.010
0.015
0.015
0.010
0.005
0.015
0.015
0.015
0.010
0.010
0.020
0.010
0.010
0.015
0.010
0.020
0.015
0.010
0.010
0.010
0.010
0.015
0.010
0.015
0.015
0.015
0.010
0.005
0.010
0.015
0.015
0.010
0.005
0.015
0.015
0.010
0.010
0.010
0.015
0.015
0.010
0.010
0.015
0.015
0.015
0.010
0.015
0.005
0.010
0.010
0.015
0.015
0.010
0.010
0.015
0.010
0.010
0.020
0.005
0.015
0.010
0.010
0.020
0.010
0.015
0.015
0.020
0.005
0.010
0.010
0.010
0.010
0.015
0.010
0.010
0.015
0.010
0.015
0.010
0.010
0.010
0.010
0.010
0.015
0.010
0.010
0.015
0.015
0.010
0.020
0.010
0.010
0.015
0.010
0.015
0.020
0.015
0.015
0.020
0.010
0.020
0.010
0.020
0.010
0.015
0.010
0.010
0.015
0.010
0.015
0.015
0.010
0.015
0.010
0.010
0.010
0.015
0.010
0.005
0.010
0.015
0.005
0.015
0.010
0.010
0.015
0.010
0.005
0.015
0.010
0.015
0.010
0.015
0.010
0.005
0.010
0.010
0.010
0.010
0.020
0.015
0.010
0.010
0.015
0.010
0.010
0.015
0.015
0.010
0.010
0.010
0.010
0.010
0.020
0.010
0.010
0.010
0.025
0.010
0.015
0.010
0.015
0.010
0.005
0.010
0.020
0.015
0.015
0.005
0.010
0.010
0.010
0.010
0.010
0.015
0.015
0.015
0.010
0.010
0.010
0.010
0.015
0.010
0.010
0.020
0.005
0.010
0.015
0.010
0.010
0.010
0.015
0.010
0.015
0.010
0.010
0.010
0.020
0.015
0.005
0.010
0.015
0.015
0.015
0.015
0.015
0.015
0.015
0.005
0.010
0.020
0.015
0.010
0.010
0.010
0.010
0.015
0.010
0.010
0.015
0.010
0.010
0.010
0.010
0.010
0.010
0.010
0.010
0.010
0.010
0.015
0.010
0.010
0.010
0.015
0.010
0.010
0.010
0.015
0.010
0.010
0.010
0.015
0.015
0.010
0.005
0.010
0.010
0.015
0.005
0.015
0.010
